"data1","data2","data3","data4","data5","data6"
2.42655212864726,-149.753116243004,18.3704287421067,-11.5050439607732,-0.301334333105366,0.398247647381023
-0.0110601763090064,-25.2877230660771,37.3646978814638,-26.9957202975729,-0.232047229194529,0.262605540028411
-0.130743367800133,-255.181275856506,54.6049843232438,-26.9105088954665,-0.103347156630149,3.36264393499339
0.215918563065547,-276.930508486606,14.4939912992954,-68.4498972064752,-0.191882408039861,0.437168262734096
0.527649809083172,-851.978751540434,43.4478278231926,-51.9919437854965,-0.185602336559394,0.577738851405832
-0.475571079706582,-285.446091941256,0.990590423963995,-48.9508458510429,-0.0985688302569541,0.617102903809921
0.22364015476863,-105.925357182371,39.4963041046788,-12.0421522505502,-0.156672314680383,0.765920545298612
0.844600030190284,-54.7782661502019,16.8220883585573,-65.106946254817,-0.830002053566405,0.55356969310548
-0.560742232728862,-227.383677784717,6.79269018528966,-7.69020270882229,-0.340200687423979,0.340495776417874
0.518172455718758,-524.16615729407,9.19101752555446,-20.4942279440996,-0.272999222910951,0.848947673901919
-0.278682843793513,-169.91006674376,68.9274101476219,-35.1841318401527,-0.115310390188655,0.591802323853474
3.97933691001118,-47.0444608877122,28.3410150584336,-50.969788909978,-0.164488794422478,0.413025106666396
0.403599653540431,-350.157912401393,51.6515795990913,-18.6016487372611,-0.161230138184251,0.40772119445491
0.00236628606729616,-104.83364116048,17.9975154056599,-8.99651017037488,-0.18754519319297,0.266781805065299
0.0986217120112385,-208.173594087492,22.7659204548949,-41.4039703080946,-0.300077126206676,0.588256587462803
3.57798923174445,-197.490206057379,41.536620604473,-18.8145613159881,-0.0965182078602729,0.548405781453877
1.56940372473541,-266.166485193097,0.0213957280605848,-0.205186429558582,-0.153998934182323,4.58765624370653
-0.21083240149359,-1048.62956195054,0.268866558695516,-36.0836174267267,1.11129451188589,0.301930956425598
0.413839365504343,-388.704180627196,1.73291949481056,-4.92353617295189,-0.140764424210043,0.366187647128826
-0.560821473613897,-169.765163144656,42.2457601231427,-103.893964953055,-0.279202815233513,0.334187322395767
2.59471264607701,-114.610156767953,44.9901031964838,-12.1904695759891,-0.556628958207883,0.999500303846104
-0.130308382436641,-179.232024389905,47.3434527582245,-4.07380589588805,-0.230092656268127,0.283791968840607
-0.592183851687004,-93.6662376416902,0.206823414793854,-83.6238922218906,-0.520294975700167,0.765409126693303
0.5520711435615,-227.435039917421,23.8154437621159,-13.5456739144786,-0.3554511240625,0.285041310447297
-0.280382180618702,-109.860369119658,5.54141167379726,-27.7822395566164,-0.320012063538052,0.509965161401172
-0.480578117330691,-420.171376232534,15.6553651271887,-46.3839639169585,16.6444928103065,0.387911652825561
1.41602825098884,-199.107289343502,48.6405874864421,-18.4611498666548,-0.133096224477147,0.465561300906231
-0.865336164883827,-125.470769899014,49.1454340756717,-31.0182896492378,-0.183146179644817,0.86391166899855
0.731931093427565,-94.3937265979907,28.7897465435668,-33.5555363231607,-0.630680384906816,0.543715718229158
-0.609839920106873,-233.812833084205,11.1881576918094,-58.6470672641322,-0.114136426928023,0.680191037596417
0.0774596098005234,-364.973340844776,5.02002459131102,-28.8463330368496,-0.159251069878858,1.02122406332726
0.0064199437138821,-204.301417421041,19.9108977248259,-4.87953707090675,-0.243026030785818,0.538203319742683
5.26857447916176,-228.437032090221,14.3117599423236,-27.2301661203271,-0.130117234612488,0.898612185623572
0.573524638946383,-208.849649044379,9.42953614037224,-46.8597266552892,-0.130986055145914,0.504741910550225
-0.0188614423502692,-119.415780047738,29.6903451691901,-72.3008586811955,-0.133963080469183,0.457932032720249
0.745511456593232,-97.8669273045666,42.9327582802934,-17.0884188163842,-0.141524372214224,0.367962409949245
-0.730067942404882,-525.760966411981,34.3929021836256,-7.79257849511759,-0.15011063993403,0.869557075075463
0.267804330985077,-154.942475038827,26.2924788628697,-45.647686530316,-0.207716032948429,0.373958999792298
0.726369668987106,-456.239488075901,126.57404826033,-42.4542699463617,-0.24497123005177,0.498839122987111
-0.187062888376162,-336.278026291802,43.5992852428227,-22.4917029934379,-0.25916222720574,0.609812533382024
-0.548388883496898,-77.8307243188336,25.3876224756006,-14.6981898808137,-0.34294975145141,0.320734672651886
-0.407685569963117,-159.605635711366,17.2584252493426,-43.7206799881325,-0.228506236868066,0.444993544514011
-0.0422559737922605,-126.688438218079,61.077633213946,-65.5044207750961,-0.830695221627822,0.825457469386653
-0.675570899632046,-81.2264367644763,24.5694229103261,-6.31315365361171,-0.0869046215735446,1.36589486137227
5.11975003877321,-22.1288603466533,20.7062072209832,-28.7867056967696,-0.115957005993545,0.427100718080309
1.96274402687616,-191.135160250353,23.0970563198743,-17.187111939906,-0.61324326410432,0.805160888907673
0.427881345780869,-45.8696721419984,52.589081443685,-17.4622602334364,-0.2637586053699,0.262600207084345
-0.258514718135544,-86.6645458121986,34.6977785569091,-8.39715128582049,-0.277775159042409,0.392959313792206
0.287236541236775,-498.466695867899,24.9729332158097,-30.7411898857348,-0.136241724388832,-1.35745170254874
2.13395306621403,-164.28753548064,45.133124408868,-46.4474684426217,-0.210531067117334,1.02306989710802
0.234613020305325,-87.3421303764927,67.7571191667559,-37.5993147974572,-0.17361245112241,1.32588131756743
-0.848034001090537,-179.328854988261,3.76996286995765,-25.5596576415332,-0.203485307168477,1.01692355560235
0.210592725916728,-146.619284192703,28.874080556264,-11.1502292847258,-0.205280275571995,2.84122772122834
-0.371725149623451,-141.696090318589,24.7954133001423,-7.43209229846289,-0.109820032013483,0.396648040771457
5.81685029068415,-2168.3806125976,19.5005892510311,-17.220947243289,-0.231337589339073,0.420707646001997
3.45337479693712,-850.505579824939,11.1341060644242,-14.6072525046293,-0.104718491520958,0.412319443475404
-0.464999744250893,-181.540687905774,33.1669116197896,-77.2455710323427,-2.82692235200926,0.320161664478216
0.0496100237494612,-81.5111043054046,17.0309992143254,-10.9238389325355,-0.148063888851645,0.508997025221673
-0.548184048937577,-13.6178801828721,65.6826538225309,-22.0092891028772,-0.186165562980301,0.29082394417168
0.459887408799802,-289.466931707705,8.91156044625007,-13.586490489917,-0.177059319652145,1.14673849901482
1.08379067386383,-612.047734862943,45.628237059556,-54.1110573547606,-0.162895143244693,0.760692018926841
1.03767807774781,-63.7664541693715,33.109495924819,-29.4832233909616,-0.286284430099365,0.818281403703401
0.85294175605636,-102.234598479868,2.37029085494363,-46.8379973165896,-0.249976386668585,0.616482757890996
-0.443109876714742,-291.458261542633,35.6781463802593,-20.1146680182352,-0.514330838554922,0.912340185969742
